DateTime,day_type,humidity,temp,no,no2,nox,pm10,windspeed,prec,peak_velocity,year
2016-05-06,Saturday,59.99927,15.875286,9.809777,24.113043,20.477814,17.689512,0.88000983,0.0,6.066591,2016
2016-05-07,Sunday/Holiday,68.54092,15.155477,4.725939,20.834227,14.689126,15.27999,0.90103596,0.028881064,6.9357905,2016
2016-05-08,Weekday,71.82415,14.526675,2.4135268,10.515084,7.4371986,11.859654,0.8819916,0.0020862222,6.066591,2016
2016-05-09,Weekday,68.8222,15.629264,8.252046,23.25342,18.779568,14.844964,0.7736141,0.0,3.7023685,2016
2016-05-10,Weekday,78.56396,13.9436,6.3616257,22.550632,16.89616,20.858498,0.8566188,0.0,4.241271,2016
2016-05-11,Weekday,85.924866,14.042927,4.8457656,17.55289,13.068166,19.205246,0.7171989,0.053589653,3.0765443,2016
2016-05-12,Weekday,93.9502,13.642475,6.0968957,21.463572,16.114138,15.546665,0.49622837,0.20718579,6.831488,2016
2016-05-13,Saturday,75.45036,15.094121,10.488508,18.969923,18.330385,8.911775,0.96593076,0.116304964,9.717231,2016
2016-05-14,Sunday/Holiday,66.702614,15.356308,3.6160276,14.615998,10.545324,9.563965,1.2830458,0.012647708,7.8919106,2016
2016-05-15,Weekday,60.564026,11.773102,2.0715823,8.485291,6.102713,10.526896,1.2523409,0.0020862222,5.162624,2016
2016-05-16,Sunday/Holiday,61.95364,9.772275,2.7182016,13.630008,9.310155,10.162707,0.78768396,0.0061934493,3.858824,2016
2016-05-17,Weekday,63.566833,10.897435,9.93747,21.21644,19.067104,11.803335,0.66415316,0.0,6.1535106,2016
2016-05-18,Weekday,61.52634,14.39299,9.41829,21.188429,18.63611,15.040103,0.8616622,0.0,9.612928,2016
2016-05-19,Weekday,71.68456,14.181157,11.886116,25.714117,22.982435,15.201844,1.218213,1.0178702,7.7528396,2016
2016-05-20,Saturday,60.48041,15.959286,4.551358,16.38132,12.218665,10.3005705,1.6060339,0.0,5.7189107,2016
2016-05-21,Sunday/Holiday,56.52875,17.49175,4.67877,20.029694,14.22729,12.545739,0.8270382,0.0,6.7967196,2016
2016-05-22,Weekday,57.905804,19.541468,2.8294885,13.750288,9.463067,15.203747,1.2368605,0.0,8.32651,2016
2016-05-23,Weekday,65.89568,18.412306,4.843784,21.710981,15.24282,17.962633,1.0324341,0.028489897,9.508624,2016
2016-05-24,Weekday,70.54394,14.182271,4.245542,13.857854,10.654579,7.1223435,2.028142,0.4617678,9.369551,2016
2016-05-25,Weekday,58.871082,19.559898,3.8404136,13.905396,10.353848,10.584151,1.7224494,0.21357326,6.814104,2016
2016-05-26,Sunday/Holiday,65.35858,19.461882,3.4277906,11.276167,8.649283,13.601447,0.91594774,0.002086216,5.736295,2016
2016-05-27,Saturday,61.617554,21.552795,5.24573,17.354588,13.284294,15.805275,1.0821539,0.0,6.727184,2016
2016-05-28,Sunday/Holiday,59.359325,23.260483,2.567788,10.470259,7.538039,16.467287,1.1428326,0.0,10.23875,2016
2016-05-29,Weekday,58.770184,22.166435,2.0225856,7.082945,5.330644,19.044016,1.7040229,0.0,6.9184084,2016
2016-05-30,Weekday,67.13708,19.164343,4.442886,20.476614,14.274124,11.328675,0.9483003,0.3784511,7.4573107,2016
2016-05-31,Weekday,73.14883,17.306261,10.1693,20.481045,18.869034,11.142291,0.8953044,0.08083932,5.9796705,2016
2016-06-01,Weekday,76.81362,16.371027,7.0030847,20.112957,16.136679,10.775387,0.80681086,0.0061282613,6.5011907,2016
2016-06-02,Weekday,78.3431,16.84464,7.910108,25.299635,19.576525,11.620244,0.5703383,0.18208599,5.771064,2016
2016-06-03,Saturday,75.03469,17.83542,12.98863,20.517668,21.148676,13.3984,0.6506405,0.15275018,8.222208,2016
2016-06-04,Sunday/Holiday,74.97128,18.471294,4.747194,16.259516,12.312916,12.050904,0.8002093,0.19649394,9.386935,2016
2016-06-05,Weekday,84.49432,17.048586,4.2546062,17.247698,12.433943,12.966626,0.5823806,0.802861,7.040095,2016
2016-06-06,Weekday,75.07943,18.495443,11.735263,22.602818,21.231781,14.215637,0.8423335,0.04146194,6.1535106,2016
2016-06-07,Weekday,63.31577,19.137674,8.153715,14.746642,14.249802,17.520437,0.9725117,0.0,9.19571,2016
2016-06-08,Weekday,67.477295,19.001307,4.13878,17.647041,12.548642,17.37142,1.151286,0.2856145,3.7719042,2016
2016-06-09,Weekday,81.428825,17.225607,10.37799,21.843605,19.748451,16.288794,0.4930544,0.08455696,4.7454085,2016
2016-06-10,Saturday,73.449234,18.500288,4.738939,18.89654,13.685905,11.403171,0.6673185,0.047655422,7.822375,2016
2016-06-11,Sunday/Holiday,80.52177,17.40886,4.6307836,15.299916,11.718248,13.927151,0.64401215,0.20262216,5.3190794,2016
2016-06-12,Weekday,87.43823,16.863306,2.8363423,11.370929,8.225255,11.976284,0.6211981,0.15092477,6.205664,2016
2016-06-13,Weekday,77.65789,18.14828,11.609588,18.902754,19.198063,10.684692,0.725611,0.12673604,5.92752,2016
2016-06-14,Weekday,80.55666,17.376362,12.097301,21.013224,20.693508,10.007098,0.5770054,0.031032467,5.8927507,2016
2016-06-15,Weekday,80.48267,17.585743,6.838874,14.914777,13.286703,8.660806,0.75168616,0.34841713,7.9440637,2016
2016-06-16,Weekday,69.26663,21.123919,8.403549,17.406805,15.844763,14.865391,1.0733367,0.004172439,10.203983,2016
2016-06-17,Saturday,54.412693,22.903786,6.5476556,15.129953,13.165567,12.36794,1.3622326,0.006258642,6.588111,2016
2016-06-18,Sunday/Holiday,70.80822,17.979527,2.9224827,11.581511,8.401919,10.666022,1.032354,0.22367994,7.7180705,2016
2016-06-19,Weekday,81.555725,15.822533,2.8750577,9.226587,7.1315846,8.590007,1.0986623,0.115718216,9.021871,2016
2016-06-20,Weekday,77.393486,17.640316,6.0258265,20.9763,15.8028345,8.474298,1.070003,0.14864294,5.4755354,2016
2016-06-21,Weekday,65.78023,20.740408,12.355213,19.98658,20.35987,,0.7465136,0.0,5.249544,2016
2016-06-22,Weekday,60.82463,23.565287,8.61689,21.419518,18.110601,16.433233,0.90956277,0.0022166073,5.214775,2016
2016-06-23,Weekday,63.77312,25.041245,5.774642,20.378855,15.2868185,24.09227,0.9664517,0.0,5.9101353,2016
2016-06-24,Saturday,66.06978,26.950151,6.0775027,20.822653,15.76302,31.418322,1.1291423,0.0,5.423384,2016
2016-06-25,Sunday/Holiday,73.29786,25.051218,2.9254453,12.682761,8.981307,30.911718,1.096301,0.076798856,6.6576486,2016
2016-06-26,Weekday,73.575874,22.2922,2.5918221,7.3577757,5.927854,11.6358595,1.1741673,0.06219532,9.143559,2016
2016-06-27,Weekday,67.49428,21.39641,4.3575363,17.608042,12.704379,9.0424795,1.33732,0.23763151,11.681623,2016
2016-06-28,Weekday,56.36725,22.60882,10.71149,21.292503,19.725946,11.764942,0.8648742,0.0,5.823215,2016
2016-06-29,Weekday,56.54341,24.365335,7.63512,21.89055,17.571857,13.5703,1.1357144,0.0,10.151831,2016
2016-06-30,Weekday,67.812935,23.123034,8.522027,22.032484,18.357256,19.514593,0.97436476,0.24088977,4.3108087,2016
2016-07-01,Saturday,73.57174,22.637758,11.191458,22.072968,20.518795,15.936905,0.68715477,0.001955827,11.768543,2016
2016-07-02,Sunday/Holiday,69.84809,25.428381,3.8106897,12.720383,9.710165,15.173726,1.2642661,0.42004356,7.7006884,2016
2016-07-03,Weekday,66.11577,20.863405,2.130144,7.2950373,5.5238123,8.068765,1.3758268,0.025098205,5.997055,2016
2016-07-04,Weekday,62.182148,21.693235,10.935591,16.519896,17.409006,11.26591,0.9535537,0.0,5.7015285,2016
2016-07-05,Weekday,65.50799,21.96672,6.43012,19.920124,15.575412,14.257992,0.9769539,0.008214478,7.7528396,2016
2016-07-06,Weekday,48.227077,23.253916,3.2996645,12.330128,9.0952425,9.817924,1.4936419,0.0,6.066591,2016
2016-07-07,Weekday,56.237045,20.85503,5.7726007,18.326918,14.214475,14.618408,1.1911408,0.0,10.968879,2016
2016-07-08,Saturday,66.19886,22.532951,4.408432,17.855232,12.872505,16.38962,0.8681161,0.019388208,6.118744,2016
2016-07-09,Sunday/Holiday,62.937073,23.806208,3.1166902,16.488787,11.122122,12.942837,0.7728317,0.0020862122,5.0930886,2016
2016-07-10,Weekday,60.086666,,2.3247697,13.314106,8.828406,16.876127,1.0013989,0.0,6.066591,2016
2016-07-11,Weekday,63.710583,,6.623206,20.21713,15.886165,21.874237,0.9257533,0.0,8.6741905,2016
2016-07-12,Weekday,70.91751,,4.39249,19.402313,13.671699,19.737066,0.9981759,0.0062586474,5.5276885,2016
2016-07-13,Weekday,83.89219,,6.277312,22.997305,17.063784,12.345643,0.7039612,0.07243085,9.40432,2016
2016-07-14,Weekday,57.585648,,3.827952,10.30715,8.4618025,6.332301,2.0722287,0.026925271,9.19571,2016
2016-07-15,Saturday,51.96693,,6.0942845,14.30029,12.367925,10.764957,1.8552467,0.028620312,10.151831,2016
2016-07-16,Sunday/Holiday,54.149883,,2.3494534,10.496982,7.3739495,9.035306,1.8944654,0.024904212,7.683304,2016
2016-07-17,Weekday,63.578094,,3.0947785,16.302761,11.006724,9.5277815,0.8862469,0.022818008,9.873688,2016
2016-07-18,Weekday,61.465027,,15.255137,30.355669,28.109438,13.226207,1.0082518,0.0041724243,5.284311,2016
2016-07-19,Weekday,61.697468,,7.2612033,19.95031,16.255548,14.674301,0.87507915,0.0,6.9705596,2016
2016-07-20,Weekday,63.874325,,6.165811,16.597967,13.6237335,16.965933,1.0544621,0.0,12.116223,2016
2016-07-21,Weekday,64.20168,24.523375,6.9765825,21.535913,16.858286,19.711145,0.87510484,0.19655913,6.6576486,2016
2016-07-22,Saturday,72.66744,23.513763,4.5567603,13.478043,10.704794,14.945716,1.1688071,0.049806822,4.9540153,2016
2016-07-23,Sunday/Holiday,70.498245,24.040705,2.909276,11.376525,8.284529,14.931674,0.8704102,0.01871075,9.804151,2016
2016-07-24,Weekday,80.78366,22.999456,2.698694,15.677881,10.363386,19.845236,0.873452,0.0020862173,5.2321596,2016
2016-07-25,Weekday,83.78203,21.673819,8.496186,31.310886,23.189455,17.895496,0.7329128,0.0041724346,9.160944,2016
2016-07-26,Weekday,77.90217,22.262339,9.269404,21.57129,18.714214,16.270248,0.62433785,0.010170311,6.953175,2016
2016-07-27,Weekday,81.603584,21.60092,8.7281275,24.523575,19.825079,20.202791,0.72940487,0.0041072317,9.612928,2016
2016-07-28,Weekday,82.39118,20.475885,7.9762163,21.49222,17.63799,13.535258,0.7072291,0.024969405,4.867095,2016
2016-07-29,Saturday,70.26855,23.003244,10.546751,17.230196,17.47042,12.271461,0.80890673,0.001955827,7.5789995,2016
2016-07-30,Sunday/Holiday,75.01424,23.136724,5.261706,17.087866,13.158376,13.489059,0.8888738,0.0249042,9.369551,2016
2016-07-31,Weekday,72.3984,22.8691,2.4879048,8.165052,6.2683434,9.879394,0.9007992,0.0182544,5.857984,2016
2016-08-01,Weekday,76.20863,19.940662,9.457412,28.182213,22.32468,13.818607,0.69814676,0.0020210345,5.562455,2016
2016-08-02,Weekday,60.838955,20.854366,7.5791073,20.459637,16.779606,19.727638,0.85373116,0.0020862222,5.4407682,2016
2016-08-03,Weekday,63.670696,22.878227,3.8209124,16.06688,11.467546,15.952495,1.0073826,0.0,6.553344,2016
2016-08-04,Weekday,65.803955,23.937532,7.806633,18.177492,15.767542,18.350107,1.0907058,0.0,14.045848,2016
2016-08-05,Saturday,73.43185,21.405458,4.022077,14.143513,10.624515,17.486322,1.3126315,0.001955827,8.604655,2016
2016-08-06,Sunday/Holiday,53.0846,20.732246,2.0689447,8.293686,5.995584,16.604616,2.066682,0.0,7.7528396,2016
2016-08-07,Weekday,57.431915,20.437925,3.0784094,14.464743,10.030071,11.556436,0.8842096,0.0020862122,5.2321596,2016
2016-08-08,Weekday,58.188812,21.076374,11.250772,23.307087,21.212597,15.26202,0.8468457,0.0020210247,12.481288,2016
2016-08-09,Weekday,73.47663,19.417055,10.317372,20.743198,19.123837,15.521065,1.1183406,0.0020862024,4.8323283,2016
2016-08-10,Weekday,91.44555,13.927337,5.152521,25.235489,17.330297,8.952327,0.68363124,0.17723963,6.953175,2016
2016-08-11,Weekday,66.00408,14.376767,9.449604,20.252092,18.169874,10.956349,0.9224015,0.0,3.198232,2016
2016-08-12,Saturday,65.770096,14.765508,16.922632,28.656435,28.557602,15.472487,0.61103827,0.0,4.1717353,2016
2016-08-13,Sunday/Holiday,66.9482,19.622227,4.530864,17.710419,12.894878,9.465163,0.7368324,0.0,5.3712306,2016
2016-08-14,Weekday,69.228294,21.624147,4.3836913,13.639498,10.647204,10.539542,0.91176176,0.0020210147,12.602975,2016
2016-08-15,Sunday/Holiday,80.59382,20.251022,3.6518903,12.646353,9.541891,12.807354,0.69290495,0.11226294,5.8927507,2016
2016-08-16,Weekday,75.587,20.571276,10.320311,15.582142,16.426777,12.956609,0.83919215,0.09492284,5.7884483,2016
2016-08-17,Weekday,79.85294,18.724623,4.7447605,16.284771,12.32243,16.244146,0.96904993,0.02281799,5.249544,2016
2016-08-18,Weekday,80.10673,18.56421,9.227784,19.722635,17.716812,,0.6485505,0.10113548,5.9622884,2016
2016-08-19,Saturday,84.05283,18.620949,11.593671,26.575851,23.196901,14.852531,0.5498449,0.010561486,4.502031,2016
2016-08-20,Sunday/Holiday,76.03224,21.005842,8.96843,12.881602,13.930496,15.211318,0.6840835,0.0020210345,7.9440637,2016
2016-08-21,Weekday,77.013985,19.201189,2.15843,8.174218,6.007109,9.966873,1.3112754,0.3641068,9.995375,2016
2016-08-22,Weekday,68.33881,17.530962,12.982523,22.527655,22.192389,10.920682,1.185088,0.0041724243,6.066591,2016
2016-08-23,Weekday,63.794556,19.350973,17.775934,27.438015,28.604877,19.010996,0.80789757,0.0,4.554184,2016
2016-08-24,Weekday,68.9759,20.12969,15.4446125,27.040657,26.526548,22.389315,0.554836,0.0,4.7975597,2016
2016-08-25,Weekday,68.5589,20.340384,8.497965,24.29123,19.518621,22.304514,0.6968701,0.0,5.162624,2016
2016-08-26,Saturday,67.73129,20.82589,12.929264,26.248205,24.094362,25.738161,0.79092306,0.0,4.5715685,2016
2016-08-27,Sunday/Holiday,68.96188,21.488558,5.421251,19.816965,14.710796,26.68863,0.7124107,0.0,4.328191,2016
2016-08-28,Weekday,72.79393,22.1573,3.7525346,17.889244,12.364798,31.797928,0.6172345,0.0,9.386935,2016
2016-08-29,Weekday,78.199066,20.844736,9.372304,24.730274,20.450409,26.099379,0.97403663,0.1493585,4.728024,2016
2016-08-30,Weekday,68.430885,21.125145,6.105929,19.541996,15.1169405,19.392153,0.7403857,0.0,4.01528,2016
2016-08-31,Weekday,67.66729,19.87409,7.8580704,20.859613,17.21055,20.292532,0.72814065,0.0,4.6237197,2016
2016-09-01,Weekday,76.70188,19.841715,14.027612,30.05838,26.96913,25.941954,0.58545643,0.041072387,6.3273506,2016
2016-09-02,Saturday,75.04389,20.721327,15.9688,27.879726,27.386408,24.66603,0.6858573,0.0,4.293424,2016
2016-09-03,Sunday/Holiday,69.31597,21.18539,8.725764,24.61667,19.87139,20.867926,0.5747338,0.0,11.229639,2016
2016-09-04,Weekday,79.12333,20.179537,5.324301,18.888893,14.15107,21.921768,0.73890513,0.2543865,7.4920793,2016
2016-09-05,Weekday,72.56986,18.030926,6.5275664,19.726257,15.552867,9.485282,1.0005547,0.07894867,10.464744,2016
2016-09-06,Weekday,72.41876,15.861024,8.090282,26.911606,20.562387,11.832843,1.2959133,0.012582491,3.7719042,2016
2016-09-07,Weekday,76.347374,19.05015,19.653086,26.295725,29.512392,24.50947,0.5395617,0.0,4.067431,2016
2016-09-08,Weekday,72.622955,20.323416,10.057278,30.770472,24.159073,30.18329,0.63328975,0.0,4.606335,2016
2016-09-09,Saturday,66.98713,21.396805,18.703135,31.689682,31.573072,30.319796,0.65198284,0.0,4.5715685,2016
2016-09-10,Sunday/Holiday,68.55451,21.622198,10.489519,25.400791,21.698381,36.163815,0.7019617,0.0,4.1543508,2016
2016-09-11,Weekday,65.98007,22.06269,3.7558215,22.099983,14.570732,33.46861,0.56631494,0.0,4.1021996,2016
2016-09-12,Weekday,70.45712,21.913,23.356747,35.00163,37.03558,48.66759,0.6311309,0.0,4.0848155,2016
2016-09-13,Weekday,69.23076,21.972609,21.893356,30.118374,33.309532,42.43218,0.56771284,0.0,4.7627907,2016
2016-09-14,Weekday,73.84265,20.938745,16.418978,30.725523,29.237305,38.739727,0.6540964,0.0,5.0583196,2016
2016-09-15,Weekday,76.624435,20.264124,17.48463,27.49667,28.402899,42.70624,0.69372755,0.0,7.4051595,2016
2016-09-16,Saturday,74.60186,20.000822,13.961081,23.713013,23.599766,28.407728,0.8302283,0.008344869,4.8323283,2016
2016-09-17,Sunday/Holiday,88.32453,16.945461,4.513543,21.86249,15.055263,11.556453,0.5925873,0.18821423,4.7454085,2016
2016-09-18,Weekday,80.30645,16.44584,3.0557315,11.743344,8.595686,9.84058,0.7482066,0.004368017,8.743729,2016
2016-09-19,Weekday,71.20559,18.0398,12.406983,19.264204,20.026505,11.194747,1.3387316,0.06382519,5.336464,2016
2016-09-20,Weekday,70.64018,15.043418,16.160643,19.976141,23.409712,15.00581,0.6662225,0.0,5.3712306,2016
2016-09-21,Weekday,69.353325,12.488635,15.492258,27.563816,26.840542,20.684326,0.79660755,0.0,5.649375,2016
2016-09-22,Weekday,71.48269,13.535508,19.7487,27.849092,30.40217,,0.758737,0.0,4.4846487,2016
2016-09-23,Saturday,69.99976,13.983063,21.710087,30.650831,33.440083,,0.58653563,0.0,3.945744,2016
2016-09-24,Sunday/Holiday,70.79887,15.080207,10.765143,25.572565,22.006357,,0.51184267,0.0,3.945744,2016
2016-09-25,Weekday,70.49805,14.864067,8.381633,23.623732,19.077124,,0.60510594,0.0,3.2677677,2016
2016-09-26,Weekday,75.85183,14.588504,24.30589,35.105244,37.850864,,0.46876517,0.0,4.1717353,2016
2016-09-27,Weekday,75.897514,15.421357,17.199501,32.871334,30.984093,,0.53543407,0.0,5.3190794,2016
2016-09-28,Weekday,74.70638,15.055687,26.517498,35.499805,39.83214,,0.48844814,0.0,3.4763753,2016
2016-09-29,Weekday,74.12874,16.072044,42.26715,41.887466,55.80248,,0.54093975,0.0,4.9192486,2016
2016-09-30,Saturday,73.6994,16.760397,44.011402,43.14327,57.857464,,0.5104761,0.0,6.640264,2016
2016-10-01,Sunday/Holiday,72.8723,16.33257,14.311463,31.15213,27.769268,,0.5822723,0.0,4.6237197,2016
2016-10-02,Weekday,90.461975,13.810733,9.104358,30.87862,23.435726,,0.34417543,0.030967286,11.89023,2016
2016-10-03,Weekday,74.056076,12.691792,15.974986,31.63499,29.32034,,0.82280153,0.07679722,9.369551,2016
2016-10-04,Weekday,74.82332,10.08462,48.798714,25.917507,52.625187,,1.0203898,0.0020862122,10.221368,2016
2016-10-05,Weekday,52.41099,8.627313,10.07741,24.96515,21.089655,,1.4234608,0.0,9.54339,2016
2016-10-06,Weekday,65.01049,8.945786,25.345387,29.472887,35.730377,,0.8619755,0.0,4.380344,2016
2016-10-07,Saturday,85.85497,8.178576,11.417879,20.942425,20.100843,,0.6052918,0.10092073,4.36296,2016
2016-10-08,Sunday/Holiday,83.49098,8.792797,11.326521,18.505402,18.761147,,0.5289547,0.05391565,4.119584,2016
2016-10-09,Weekday,80.45924,9.233415,6.955547,19.653904,15.834226,,0.43628863,0.0,3.6328309,2016
2016-10-10,Weekday,88.38683,7.3230004,41.17842,32.631466,50.070724,,0.36912665,0.07927466,3.5459108,2016
2016-10-11,Weekday,90.34664,6.5620847,16.013498,25.337675,26.067354,,0.46873495,0.08018895,9.091408,2016
2016-10-12,Weekday,77.16801,6.933903,44.325363,27.17645,49.759163,21.113794,0.93700266,0.0,4.5715685,2016
2016-10-13,Weekday,78.599205,6.6762185,47.618313,28.348,53.012318,29.27778,0.59971803,0.0,3.8414397,2016
2016-10-14,Saturday,78.23496,10.449999,11.751867,26.622768,23.347048,31.264772,0.6198247,0.0,3.0765443,2016
2016-10-15,Sunday/Holiday,84.97749,11.111893,12.494933,24.119602,22.613058,35.59318,0.43350443,0.0020210147,4.380344,2016
2016-10-16,Weekday,85.28174,12.795551,23.644926,23.25953,31.12716,32.29578,0.4087583,0.0,4.5889506,2016
2016-10-17,Weekday,84.021194,13.7235365,6.4657164,23.917646,17.676592,29.569311,0.5656332,0.0020210147,3.458992,2016
2016-10-18,Weekday,95.33193,9.664384,7.954645,17.479738,15.495151,25.59291,0.8191778,0.10567987,3.250384,2016
2016-10-19,Weekday,95.425224,8.703729,17.650682,20.2369,24.716055,18.792625,0.6107414,0.43881944,3.6675997,2016
2016-10-20,Weekday,94.17249,6.983808,16.326546,36.231987,32.01634,13.890494,0.47920203,0.25230026,3.4068398,2016
2016-10-21,Saturday,93.71423,6.4078746,41.807026,30.761318,49.614098,20.748306,0.37144697,0.024317473,4.2760396,2016
2016-10-22,Sunday/Holiday,88.12628,6.0864654,34.340317,26.551565,41.42567,20.846485,0.4801614,0.0,3.4937596,2016
2016-10-23,Weekday,88.7989,6.907905,21.900946,23.592823,29.902071,22.835426,0.49059275,0.0,3.3199198,2016
2016-10-24,Weekday,84.85757,10.792624,69.338,44.42066,78.83679,,0.6230573,0.0,4.606335,2016
2016-10-25,Weekday,83.36313,14.497963,28.495043,31.107141,39.113712,,0.646225,0.5073369,4.0848155,2016
2016-10-26,Sunday/Holiday,89.17167,13.214306,1.6677004,16.34969,9.867319,,0.5288913,0.11128661,5.458151,2016
2016-10-27,Weekday,77.537636,10.613649,14.643505,26.724495,25.702702,,0.6137919,,3.4416075,2016
2016-10-28,Saturday,87.727715,7.5675507,52.52136,30.917166,58.28925,34.757183,0.35012147,,2.6245599,2016
2016-10-29,Sunday/Holiday,81.848915,9.991275,39.12707,32.84234,48.55454,30.62583,0.31637144,,4.728024,2016
2016-10-30,Weekday,85.2819,7.1836452,23.199797,26.361755,32.392265,26.51709,0.42132363,,3.5111442,2016
2016-10-31,Weekday,81.79833,5.901518,64.388664,38.263927,71.64775,31.970833,0.48863137,,2.8853197,2016
2016-11-01,Sunday/Holiday,80.19079,6.371364,44.219265,30.479307,51.40125,28.521334,0.33776426,,5.3016953,2016
2016-11-02,Weekday,80.62101,8.670012,59.625313,34.593353,65.901245,37.014645,0.3975129,,6.6228795,2016
2016-11-03,Weekday,75.95638,7.7418294,19.42372,28.265102,30.353407,15.845234,0.69873613,,3.719751,2016
2016-11-04,Saturday,81.358215,5.0517945,28.877556,31.827183,39.78767,23.373384,0.4217104,0.0,2.4507198,2016
2016-11-05,Sunday/Holiday,87.33137,4.3258414,82.436516,40.129642,87.0961,42.920933,0.26948708,0.0,12.707279,2016
2016-11-06,Weekday,93.08189,7.622895,37.051605,19.608025,39.9392,22.935938,1.0218574,0.4341906,3.9631286,2016
2016-11-07,Weekday,89.73596,4.5349813,12.170141,31.248571,26.068554,10.704887,0.7522474,0.020731784,3.5285285,2016
2016-11-08,Weekday,92.91453,2.5876038,9.957754,36.20941,26.911894,11.998973,0.5859353,0.072496034,3.372072,2016
2016-11-09,Weekday,87.63684,2.024553,33.60385,37.595165,46.610264,22.478285,0.5264117,0.040942002,3.2156153,2016
2016-11-10,Weekday,84.93545,3.8125963,79.55931,37.899784,83.62266,39.4351,0.4199098,0.0,3.1286952,2016
2016-11-11,Saturday,91.455894,3.3009217,108.23093,39.0464,107.21518,43.630356,0.4048817,0.03109766,8.639423,2016
2016-11-12,Sunday/Holiday,70.34481,5.127007,3.93007,19.737974,13.45911,9.165385,1.9142433,0.07249441,3.7719042,2016
2016-11-13,Weekday,78.46853,0.7935249,16.070772,18.676851,22.638634,19.092249,0.56472427,0.0,4.554184,2016
2016-11-14,Weekday,63.66748,1.4254068,12.162149,32.280018,26.591803,18.515572,0.75296456,0.0020862122,3.5459108,2016
2016-11-15,Weekday,78.93022,-0.19124973,76.264305,49.774918,87.19135,45.244,0.36565804,0.0,2.71148,2016
2016-11-16,Weekday,84.64498,2.387199,53.895435,50.44696,69.60535,46.532177,0.37424004,0.03970331,2.7983997,2016
2016-11-17,Weekday,94.99164,5.140111,60.15507,36.15023,67.146675,44.873672,0.4988337,0.0020862024,5.5276885,2016
2016-11-18,Saturday,87.20084,8.313182,44.079807,38.14199,55.297657,25.646978,0.8154581,0.0,7.213935,2016
2016-11-19,Sunday/Holiday,94.82801,9.660936,35.83145,36.21856,47.654408,25.608131,0.6273739,0.14453414,4.0326643,2016
2016-11-20,Weekday,93.44894,6.995915,14.212625,20.980629,22.29446,17.554054,0.40881357,0.031032473,3.2329998,2016
2016-11-21,Weekday,92.57684,8.081283,102.2299,39.176517,102.47035,37.040264,0.3792056,0.0,4.988784,2016
2016-11-22,Weekday,88.69412,9.767104,72.654724,40.77775,79.590744,32.586975,0.6443347,0.0,2.1725755,2016
2016-11-23,Weekday,96.17469,8.133309,56.6852,35.20771,63.87081,32.761646,0.3588151,0.0,4.415111,2016
2016-11-24,Weekday,94.98578,8.279872,50.744762,32.626778,57.7577,38.191254,0.42416474,0.0,2.4507198,2016
2016-11-25,Saturday,95.31046,7.831784,14.841826,25.454128,25.204943,43.031128,0.60415643,0.0020862173,2.1899598,2016
2016-11-26,Sunday/Holiday,96.03641,7.8207855,14.7274,23.787184,24.251337,28.504723,0.39320672,0.0,2.9548554,2016
2016-11-27,Weekday,93.7666,7.532028,9.269132,23.325123,19.632826,38.390865,0.5888781,0.0041724243,8.3612795,2016
2016-11-28,Weekday,56.35535,3.085674,10.418855,23.112715,20.427492,12.321801,1.5395528,0.0,6.987944,2016
2016-11-29,Weekday,57.156036,-0.26059893,67.37049,47.67327,78.93983,31.581573,0.7740689,0.0,2.6593275,2016
2016-11-30,Weekday,74.31284,-2.112355,165.36223,63.965637,166.06273,67.25781,0.38645503,0.0,3.285152,2016
2016-12-01,Weekday,75.988495,-0.2438546,192.44084,72.43909,192.20978,74.10329,0.34499136,0.0,13.576479,2016
2016-12-02,Saturday,65.49252,4.3160305,39.69906,39.553204,52.52265,25.86582,1.2887629,0.0,3.6675997,2016
2016-12-03,Sunday/Holiday,74.54696,2.024098,20.332367,36.24857,35.26022,21.66458,0.60328114,0.0,2.5724077,2016
2016-12-04,Weekday,81.24169,-0.43760157,35.05075,42.271122,50.216953,33.717617,0.2904803,0.0,2.4333353,2016
2016-12-05,Weekday,85.91549,-1.1908509,134.68008,59.010094,138.86559,67.83694,0.30338228,0.0,3.945744,2016
2016-12-06,Weekday,84.52821,-1.4931455,123.213554,56.69036,128.45723,74.66297,0.45999646,0.0,2.4333353,2016
2016-12-07,Weekday,94.67804,-2.1583338,71.19402,53.274784,84.95592,57.63474,0.47173333,0.0,2.1030397,2016
2016-12-08,Sunday/Holiday,96.524994,-3.171841,36.29748,37.78232,48.86729,35.700317,0.42112136,0.0,2.2247276,2016
2016-12-09,Saturday,85.08445,0.101559244,267.86618,80.198784,256.75375,79.68311,0.26011166,0.0,2.2942643,2016
2016-12-10,Sunday/Holiday,78.85533,1.068932,213.81128,70.30893,208.23288,70.35578,0.31248978,0.0,3.2156153,2016
2016-12-11,Weekday,79.398155,2.2397816,116.16288,54.643974,121.73319,54.6051,0.30071536,0.0,9.05664,2016
2016-12-12,Weekday,73.35703,4.0309367,105.24464,54.927097,113.126236,44.097458,0.7108981,0.0,2.8679354,2016
2016-12-13,Weekday,70.88799,1.0374991,41.64581,48.140766,58.575024,36.066723,0.6039683,0.0,2.6940954,2016
2016-12-14,Weekday,74.2288,2.2504823,120.967964,62.47006,129.68028,62.71004,0.32953492,0.0,3.163464,2016
2016-12-15,Weekday,86.57568,1.8745661,88.56861,45.287266,94.710526,52.486786,0.46187636,0.0,3.2677677,2016
